,appid,name,review_score,total_positive,total_negative,total_reviews,type,required_age,is_free,short_description,publishers,price_overview,platforms,categories,genres,release_date,price,genres_clean,Gore,Software Training,Animation & Modeling,Racing,Web Publishing,Action,Free to Play,Sports,Massively Multiplayer,Strategy,Casual,Design & Illustration,Early Access,Simulation,Sexual Content,Indie,Adventure,Nudity,Audio Production,Violent,RPG,Video Production,Utilities
447,33600,Broken Sword 2 - the Smoking Mirror: Remastered,8,313,38,351,game,0,False,"‘Broken Sword - The Smoking Mirror: Remastered’ is a stunning update to the multi million-selling original. A mysterious escapade of intrigue and deceit, in which journalist Nico Collard and her adventuring companion George Stobbart must overcome powerful forces from fulfilling their evil ambitions.",['Revolution Software Ltd'],"{'currency': 'EUR', 'initial': 499, 'final': 99, 'discount_percent': 80, 'initial_formatted': '4,99€', 'final_formatted': '0,99€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}]","{'coming_soon': False, 'date': '2 Dec, 2009'}",499.0,['Adventure'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
448,740290,Irony Of Nightmare,8,135,18,153,game,0,False,"In the Irony of Nightmare things aren't always as they seem. Those who decide to solve all puzzles of the game, not only will unravel true secret of house, but also will open completely different ending of the story.",['Steppe Hare Studio'],"{'currency': 'EUR', 'initial': 99, 'final': 49, 'discount_percent': 51, 'initial_formatted': '0,99€', 'final_formatted': '0,49€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}]","[{'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '12 Dec, 2017'}",99.0,['Indie' 'Early Access'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
449,1083310,OUTBUDDIES DX,5,58,30,88,game,0,False,"Run, gun and explore an open undercity in this otherworldly non-linear Metroidvania adventure about the Old Gods, strange creatures and the remnants of a lost world!",['Headup'],"{'currency': 'EUR', 'initial': 1799, 'final': 359, 'discount_percent': 80, 'initial_formatted': '17,99€', 'final_formatted': '3,59€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 39, 'description': 'Shared/Split Screen Co-op'}, {'id': 24, 'description': 'Shared/Split Screen'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 44, 'description': 'Remote Play Together'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '15 Oct, 2019'}",1799.0,['Action' 'Adventure' 'Indie'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
450,292910,Deponia: The Complete Journey,8,965,214,1179,game,0,False,"Junk, junk and even more junk. Life on the trash-planet Deponia is anything but a walk in the park. No surprise that Rufus had enough of that and hatches one ludicrous plan after the other to escape this bleak place.",['Daedalic Entertainment'],"{'currency': 'EUR', 'initial': 2999, 'final': 299, 'discount_percent': 90, 'initial_formatted': '29,99€', 'final_formatted': '2,99€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 14, 'description': 'Commentary available'}, {'id': 41, 'description': 'Remote Play on Phone'}, {'id': 42, 'description': 'Remote Play on Tablet'}]","[{'id': '25', 'description': 'Adventure'}]","{'coming_soon': False, 'date': '8 Jul, 2014'}",2999.0,['Adventure'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
451,511540,MoonQuest,8,44,11,55,game,0,False,"A procedurally-generated adventure game! Explore unique worlds with wild forests, ice-capped mountains and ancient ruins. Talk to giant snails, seek out magical items, and forge the weapons that will help you on your journey!",['Wizard Mode'],"{'currency': 'EUR', 'initial': 1679, 'final': 1679, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '16,79€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '25 Feb, 2020'}",1679.0,['Action' 'Adventure' 'Indie'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
452,349220,The Black Watchmen,8,363,51,414,game,0,False,"Become a Secret Agent and investigate paranormal activities in this dark Lovecraftian universe. This Alternate Reality Game will have you explore complex puzzles in-game but also in real-life; interacting with real websites, companies, and NPCs that we created as part of our universe.",['Alice & Smith'],"{'currency': 'EUR', 'initial': 819, 'final': 819, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '8,19€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '27 Aug, 2015'}",819.0,['Adventure' 'Indie' 'RPG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
453,339190,Dead Synchronicity: Tomorrow Comes Today,6,249,80,329,game,0,False,"A dying reality, a universe that’s fading away. A merciless world thatgets sick and vanishes. No past, no present, no future; only the impending moment of “dead synchronicity” ahead. Will you be able to stop it?Because, otherwise... what will you do when Time dissolves itself?",['Daedalic Entertainment'],"{'currency': 'EUR', 'initial': 999, 'final': 99, 'discount_percent': 90, 'initial_formatted': '9,99€', 'final_formatted': '0,99€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '10 Apr, 2015'}",999.0,['Adventure' 'Indie'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
454,1637070,My New Memories,8,196,41,237,game,18,False,Memories...One of the most important things in our lives. But what happens if you forget who you are? If you don't remember anything? Then you can only hope that the people that do know who you are help you out...This is your journey...On your way to finding new memories...,['Killer7'],"{'currency': 'EUR', 'initial': 739, 'final': 554, 'discount_percent': 25, 'initial_formatted': '7,39€', 'final_formatted': '5,54€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '11 Jun, 2021'}",739.0,['Adventure' 'Casual' 'Indie' 'Early Access'],0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
455,1070690,RollerCoaster VR Universe,5,51,24,75,game,0,False,"Virtual Reality Roller Coasters: Visit dinosaurs forest, medieval castle, space, underwater, horror, micro-world and city environment.",['damian3k'],"{'currency': 'EUR', 'initial': 239, 'final': 59, 'discount_percent': 75, 'initial_formatted': '2,39€', 'final_formatted': '0,59€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 52, 'description': 'Tracked Controller Support'}, {'id': 54, 'description': 'VR Only'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]","{'coming_soon': False, 'date': '15 May, 2020'}",239.0,['Action' 'Adventure' 'Casual' 'Indie' 'Simulation'],0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
456,391490,Braveland Pirate,8,104,15,119,game,0,False,"The Braveland trilogy concludes with the most exciting book of all, number three – welcome to Braveland Pirate strategy game! A crew of pirates led by Captain Jim embarks on a search for the Eternal Treasure.",['Tortuga Team'],"{'currency': 'EUR', 'initial': 999, 'final': 299, 'discount_percent': 70, 'initial_formatted': '9,99€', 'final_formatted': '2,99€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 41, 'description': 'Remote Play on Phone'}, {'id': 42, 'description': 'Remote Play on Tablet'}, {'id': 43, 'description': 'Remote Play on TV'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '14 Sep, 2015'}",999.0,['Adventure' 'Casual' 'Indie' 'RPG' 'Strategy'],0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
457,1156360,Peaceful Days,8,79,11,90,game,0,False,"Peaceful Days is a farming RPG heavily inspired by Harvest Moon series. In this game, you can build your dream from scratch, raise animals, interact with town folks, take part in interesting festivals, discover many secrets and more!",['Nhat Nguyen'],"{'currency': 'EUR', 'initial': 819, 'final': 573, 'discount_percent': 30, 'initial_formatted': '8,19€', 'final_formatted': '5,73€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '3 Feb, 2020'}",819.0,['Indie' 'RPG' 'Simulation' 'Early Access'],0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
458,491280,Drift Horizon Online,5,93,115,208,game,0,False,"Drift Horizon Online - Drifting simulation game! - Nice &amp; optimized graphics! - Realistic car sounds (Blow off, Exhaust, Backfires, Skids, etc)! - Realistic physics!",['SA Industry'],"{'currency': 'EUR', 'initial': 399, 'final': 39, 'discount_percent': 90, 'initial_formatted': '3,99€', 'final_formatted': '0,39€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 29, 'description': 'Steam Trading Cards'}]","[{'id': '1', 'description': 'Action'}, {'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]","{'coming_soon': False, 'date': '23 Mar, 2017'}",399.0,['Action' 'Racing' 'Simulation' 'Sports'],0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
459,844330,The Goatman,6,141,58,199,game,0,False,"The Goatman is an Online CO-OP hunting game. It all began on February 23, 2019 with a call for help from the Greenfield village. It was alleged that a mysterious creature like a half goat and half demon attacked people and animals. Upon this call, a military research team set out.",['MC Games'],"{'currency': 'EUR', 'initial': 399, 'final': 399, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '3,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}]","[{'id': '74', 'description': 'Gore'}, {'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '3 Sep, 2018'}",399.0,['Gore' 'Action' 'Adventure' 'Simulation' 'Strategy'],1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
460,688060,Odd Realm,8,496,54,550,game,0,False,"Odd Realm is a colony sim set in a procedurally generated, fantasy world where you control a group of settlers to build a settlement that survives the passing seasons, roaming bandits, underground horrors, and gods from legend.",['Unknown Origin Games Inc'],"{'currency': 'EUR', 'initial': 1249, 'final': 874, 'discount_percent': 30, 'initial_formatted': '12,49€', 'final_formatted': '8,74€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}]","[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '10 Jan, 2019'}",1249.0,['Indie' 'Simulation' 'Strategy' 'Early Access'],0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
461,1983901,V Rising - Founder's Pack: Eldest Bloodline,8,81,8,89,dlc,0,False,"The Founder’s Pack: Eldest Bloodline rewards your support by unlocking exclusive items that will make you stand out on your vampire journey. Get three legendary shapeshift skins, exclusive castle customizations, the original soundtrack, and accessories to take your dark elegance to the next level.",['Stunlock Studios'],"{'currency': 'EUR', 'initial': 2999, 'final': 2999, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '29,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 21, 'description': 'Downloadable Content'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '29', 'description': 'Massively Multiplayer'}]","{'coming_soon': False, 'date': '17 May, 2022'}",2999.0,['Action' 'Adventure' 'Massively Multiplayer'],0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
462,1557580,DON'T LOOK AWAY,8,60,7,67,game,0,False,A frightening asymmetrical multiplayer experience! Survive as the Human or terrorize as the Entity that can only move when it isn't being watched.,['DMNT Interactive'],"{'currency': 'EUR', 'initial': 299, 'final': 149, 'discount_percent': 50, 'initial_formatted': '2,99€', 'final_formatted': '1,49€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '16 Oct, 2022'}",299.0,['Action' 'Adventure' 'Indie' 'Early Access'],0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
463,603390,Stone Story RPG,8,164,15,179,game,0,False,"An auto-RPG with strategic combat, deep crafting and programming elements, animated entirely in ASCII-art. In a realm of perpetual darkness, a single stone could change everything...",['Martian Rex'],"{'currency': 'EUR', 'initial': 1679, 'final': 1343, 'discount_percent': 20, 'initial_formatted': '16,79€', 'final_formatted': '13,43€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '8 Aug, 2019'}",1679.0,['Adventure' 'Casual' 'Indie' 'RPG' 'Early Access'],0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
464,351970,Tales of Zestiria,6,2602,668,3270,game,0,False,"In a world torn by war and political skirmishes, accept the burden of the Shepherd and fight human darkness to protect your world from Malevolence and reunite humans and Seraphim.",['BANDAI NAMCO Entertainment'],"{'currency': 'EUR', 'initial': 4999, 'final': 499, 'discount_percent': 90, 'initial_formatted': '49,99€', 'final_formatted': '4,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 24, 'description': 'Shared/Split Screen'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 41, 'description': 'Remote Play on Phone'}, {'id': 42, 'description': 'Remote Play on Tablet'}, {'id': 43, 'description': 'Remote Play on TV'}, {'id': 44, 'description': 'Remote Play Together'}]","[{'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '19 Oct, 2015'}",4999.0,['RPG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
465,293860,White Noise Online,6,187,70,257,game,0,False,"A fully cooperative horror experience like never before! On White Noise Online, a team of up to 4 investigators has to explore an area looking for clues, while avoiding being devoured by a supernatural creature. Will you be able to uncover the truth behind the mysterious events?",['Milkstone Studios'],"{'currency': 'EUR', 'initial': 499, 'final': 99, 'discount_percent': 80, 'initial_formatted': '4,99€', 'final_formatted': '0,99€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 27, 'description': 'Cross-Platform Multiplayer'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '22 May, 2014'}",499.0,['Adventure' 'Casual' 'Indie'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
466,268750,Magicite,8,3048,599,3647,game,0,False,"Explore, craft, and survive in this Multiplayer RPG Platformer with permanent death! Featuring many Rogue-like elements, Magicite randomly generates each underground dungeon for you and your friends to delve deep into.",['SmashGames'],"{'currency': 'EUR', 'initial': 819, 'final': 409, 'discount_percent': 50, 'initial_formatted': '8,19€', 'final_formatted': '4,09€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '9 Jun, 2014'}",819.0,['Action' 'Adventure' 'Indie' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
467,283980,SPY Fox in: Dry Cereal,8,261,10,271,game,0,False,"The super-suave agent, SPY Fox, must find Mr. Udderly, rescue all the cows, and stop William the Kid from depleting the worlds supply of milk. Using ingenious SPY gadgets, keen wits, and daring moves, SPY Fox, jumps out on an udderly exhilarating adventure!","['Humongous Entertainment', 'Nightdive Studios']","{'currency': 'EUR', 'initial': 699, 'final': 419, 'discount_percent': 40, 'initial_formatted': '6,99€', 'final_formatted': '4,19€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]","{'coming_soon': False, 'date': '17 Apr, 2014'}",699.0,['Adventure' 'Casual'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
468,1285230,Ultimate Racing 2D 2,8,59,4,63,game,0,False,"The ultimate top-down racing game is back! Ultimate Racing 2D 2 includes new cars, new tracks, car/track editor, time-trial mode, damage, multi-class racing and more.",['Applimazing'],"{'currency': 'EUR', 'initial': 999, 'final': 669, 'discount_percent': 33, 'initial_formatted': '9,99€', 'final_formatted': '6,69€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 37, 'description': 'Shared/Split Screen PvP'}, {'id': 24, 'description': 'Shared/Split Screen'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 30, 'description': 'Steam Workshop'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 25, 'description': 'Steam Leaderboards'}, {'id': 17, 'description': 'Includes level editor'}, {'id': 44, 'description': 'Remote Play Together'}]","[{'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '12 Oct, 2021'}",999.0,['Indie' 'Racing' 'Simulation' 'Sports' 'Early Access'],0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
469,210970,The Witness,8,5516,1030,6546,game,0,False,"You wake up, alone, on a strange island full of puzzles that will challenge and surprise you.","['Thekla, Inc.']","{'currency': 'EUR', 'initial': 3699, 'final': 1294, 'discount_percent': 65, 'initial_formatted': '36,99€', 'final_formatted': '12,94€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 13, 'description': 'Captions available'}, {'id': 18, 'description': 'Partial Controller Support'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 41, 'description': 'Remote Play on Phone'}, {'id': 42, 'description': 'Remote Play on Tablet'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '26 Jan, 2016'}",3699.0,['Adventure' 'Indie'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
470,1126420,REMOTE LIFE,8,97,10,107,game,0,False,"Remote Life is a 2D Side scrolling space shooter (shmup) for PC. Experience a fast paced action game with insane scary graphics, and hyper jump into a brutal-frenetic-techno-alien world. Free the world from this dreadful nightmare before its nauseating breath of horror destroys mankind.",['Next Game Level'],"{'currency': 'EUR', 'initial': 1599, 'final': 1599, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '15,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '4 Oct, 2019'}",1599.0,['Action' 'Indie'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
471,418120,Cally's Caves 3,8,150,33,183,game,0,False,"Cally's parents have been abducted, as her arch-enemy Herbert has taken control of the Caves to perform his evil experiments. Join Cally and her friends in this action-packed run and gun platformer, conquering insane bosses, exploring to find secrets, and levelling up EVERYTHING.",['VDO Games'],"{'currency': 'EUR', 'initial': 699, 'final': 139, 'discount_percent': 80, 'initial_formatted': '6,99€', 'final_formatted': '1,39€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '5 Jan, 2016'}",699.0,['Action' 'Adventure' 'Indie' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
472,816090,Space Hulk: Deathwing - Enhanced Edition,6,3253,1186,4439,game,0,False,"Space Hulk: Deathwing - Enhanced Edition is a First-Person Shooter based on Games Workshop’s cult classic board game set in Warhammer 40,000 universe. Expanding upon the original game, and featuring a host of new content, new features and a richer multiplayer mode.",['Focus Entertainment'],"{'currency': 'EUR', 'initial': 2999, 'final': 599, 'discount_percent': 80, 'initial_formatted': '29,99€', 'final_formatted': '5,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]","{'coming_soon': False, 'date': '22 May, 2018'}",2999.0,['Action' 'Adventure'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
473,1354960,Dying Light - Volkan Combat Armor Bundle,8,61,8,69,dlc,18,False,"Join Volkan Corporation’s fight for a safer future with its hi-tech spec ops gear developed specifically for exterminating zombies with maximum efficiency. This bundle includes three new weapon blueprints, a new outfit, and a new buggy paint job.",['Techland Publishing'],"{'currency': 'INR', 'initial': 8900, 'final': 4100, 'discount_percent': 54, 'initial_formatted': '₹ 89', 'final_formatted': '₹ 41'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 21, 'description': 'Downloadable Content'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 30, 'description': 'Steam Workshop'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 8, 'description': 'Valve Anti-Cheat enabled'}, {'id': 17, 'description': 'Includes level editor'}, {'id': 43, 'description': 'Remote Play on TV'}]","[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '2 Oct, 2020'}",8900.0,['Action' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
